"","gcf","ar_count"
"24437","GCF_025813715.1",1
"24438","GCF_025813735.1",2
"24439","GCF_025836975.1",1
"24440","GCF_025836995.1",1
"24441","GCF_025837075.1",31
"24442","GCF_025837095.1",5
"24443","GCF_025837115.1",8
"24444","GCF_025837135.1",8
"24445","GCF_025837155.1",8
"24446","GCF_025853815.1",13
"24447","GCF_025853835.1",3
"24448","GCF_025853855.1",9
"24449","GCF_025853875.1",32
"24450","GCF_025853895.1",12
"24451","GCF_025853915.1",12
"24452","GCF_025853935.1",12
"24453","GCF_025853955.1",12
"24454","GCF_025853975.1",12
"24455","GCF_025853995.1",13
"24456","GCF_025854015.1",13
"24457","GCF_025854035.1",12
"24458","GCF_025854055.1",12
"24459","GCF_025854075.1",12
"24460","GCF_025854095.1",12
"24461","GCF_025854115.1",12
"24462","GCF_025854135.1",12
"24463","GCF_025854155.1",14
"24464","GCF_025854175.1",12
"24465","GCF_025854195.1",12
"24466","GCF_025854215.1",12
"24467","GCF_025854235.1",12
"24468","GCF_025854255.1",12
"24469","GCF_025854275.1",5
"24470","GCF_025854315.1",12
"24471","GCF_025854335.1",0
"24472","GCF_025854375.1",0
"24473","GCF_025857215.1",8
"24474","GCF_025859515.1",8
"24475","GCF_025859615.1",8
"24476","GCF_025859635.1",8
"24477","GCF_025884075.1",32
"24478","GCF_025884095.1",31
"24479","GCF_025884115.1",32
"24480","GCF_025884135.1",33
"24481","GCF_025884155.1",33
"24482","GCF_025884175.1",33
"24483","GCF_025884195.1",30
"24484","GCF_025884215.1",33
"24485","GCF_025884235.1",33
"24486","GCF_025884255.1",31
"24487","GCF_025884275.1",33
"24488","GCF_025884395.1",8
"24489","GCF_025884415.1",2
"24490","GCF_025884515.1",2
"24491","GCF_025884555.1",2
"24492","GCF_025905425.1",8
"24493","GCF_025905445.1",27
"24494","GCF_025905465.1",0
"24495","GCF_025905485.1",11
"24496","GCF_025905525.1",1
"24497","GCF_025908215.1",6
"24498","GCF_025908235.1",2
"24499","GCF_025908255.1",2
"24500","GCF_025908275.1",33
"24501","GCF_025908295.1",8
"24502","GCF_025908315.1",19
"24503","GCF_025908395.1",7
"24504","GCF_025908435.1",31
"24505","GCF_025908455.1",31
"24506","GCF_025908475.1",4
"24507","GCF_025913555.1",2
"24508","GCF_025913595.1",14
"24509","GCF_025913615.1",10
"24510","GCF_025913635.1",9
"24511","GCF_025913655.1",9
"24512","GCF_025913675.1",9
"24513","GCF_025913695.1",15
"24514","GCF_025913735.1",12
"24515","GCF_025913755.1",8
"24516","GCF_025913855.1",8
"24517","GCF_025914055.1",8
"24518","GCF_025914075.1",17
"24519","GCF_025914095.1",22
"24520","GCF_025916175.1",8
"24521","GCF_025916215.1",13
"24522","GCF_025916235.1",15
"24523","GCF_025917315.1",0
"24524","GCF_025917635.1",8
"24525","GCF_025917685.1",5
"24526","GCF_025917705.1",6
"24527","GCF_025917725.1",7
"24528","GCF_025917745.1",6
"24529","GCF_025917765.1",29
"24530","GCF_025919585.1",3
"24531","GCF_025919605.1",14
"24532","GCF_025919745.1",3
"24533","GCF_025919765.1",3
"24534","GCF_025920025.1",6
"24535","GCF_025920045.1",6
"24536","GCF_025920065.1",32
"24537","GCF_025920085.1",32
"24538","GCF_025920785.1",31
"24539","GCF_025946525.1",29
"24540","GCF_025946545.1",30
"24541","GCF_025946565.1",30
"24542","GCF_025946585.1",32
"24543","GCF_025946765.1",9
"24544","GCF_025946785.1",2
"24545","GCF_025946825.1",32
"24546","GCF_025946845.1",32
"24547","GCF_025946865.1",4
"24548","GCF_025946885.1",7
"24549","GCF_025946905.1",4
"24550","GCF_025946925.1",7
"24551","GCF_025946945.1",6
"24552","GCF_025946965.1",32
"24553","GCF_025946985.1",32
"24554","GCF_025947065.1",1
"24555","GCF_025947105.1",0
"24556","GCF_025947185.1",1
"24557","GCF_025947225.1",0
"24558","GCF_025947245.1",1
"24559","GCF_025947305.1",1
"24560","GCF_025947345.1",1
"24561","GCF_025947365.1",0
"24562","GCF_025947385.1",1
"24563","GCF_025947955.1",6
"24564","GCF_025957665.1",7
"24565","GCF_025957845.1",8
"24566","GCF_025957925.1",9
"24567","GCF_025958025.1",10
"24568","GCF_025958065.1",9
"24569","GCF_025958085.1",9
"24570","GCF_025958125.1",10
"24571","GCF_025958325.1",10
"24572","GCF_025958445.1",10
"24573","GCF_025958625.1",10
"24574","GCF_025958785.1",9
"24575","GCF_025958805.1",9
"24576","GCF_025958825.1",10
"24577","GCF_025958845.1",9
"24578","GCF_025958865.1",10
"24579","GCF_025958885.1",14
"24580","GCF_025958905.1",14
"24581","GCF_025958925.1",11
"24582","GCF_025960205.1",15
"24583","GCF_025960245.1",31
"24584","GCF_025960285.1",0
"24585","GCF_025960325.1",0
"24586","GCF_025960365.1",2
"24587","GCF_025960625.1",5
"24588","GCF_025962575.1",2
"24589","GCF_025979705.1",0
"24590","GCF_025980045.1",4
"24591","GCF_025983385.1",1
"24592","GCF_025983525.1",1
"24593","GCF_025983625.1",1
"24594","GCF_025983645.1",1
"24595","GCF_025983665.1",1
"24596","GCF_025984245.1",1
"24597","GCF_025984365.1",1
"24598","GCF_025984405.1",1
"24599","GCF_025984425.1",1
"24600","GCF_025984445.1",1
"24601","GCF_025984485.1",1
"24602","GCF_025984525.1",1
"24603","GCF_025984565.1",1
"24604","GCF_025984605.1",1
"24605","GCF_025984625.1",1
"24606","GCF_025984845.1",1
"24607","GCF_025984965.1",1
"24608","GCF_025985165.1",1
"24609","GCF_025985185.1",1
"24610","GCF_025985205.1",1
"24611","GCF_025985225.1",1
"24612","GCF_025985245.1",1
"24613","GCF_025985265.1",1
"24614","GCF_025985285.1",1
"24615","GCF_025985305.1",1
"24616","GCF_025985325.1",1
"24617","GCF_025985345.1",1
"24618","GCF_025985365.1",1
"24619","GCF_025985385.1",1
"24620","GCF_025985405.1",1
"24621","GCF_025985465.1",19
"24622","GCF_025985485.1",8
"24623","GCF_025985505.1",10
"24624","GCF_025985525.1",9
"24625","GCF_025987645.1",3
"24626","GCF_025987665.1",3
"24627","GCF_025987685.1",3
"24628","GCF_025987705.1",3
"24629","GCF_025987725.1",3
"24630","GCF_025987745.1",3
"24631","GCF_025987765.1",3
"24632","GCF_025987785.1",3
"24633","GCF_025987805.1",10
"24634","GCF_025987825.1",10
"24635","GCF_025989775.1",3
"24636","GCF_025994915.1",9
"24637","GCF_025995075.1",12
"24638","GCF_025995195.1",30
"24639","GCF_025995255.1",30
"24640","GCF_025995315.1",30
"24641","GCF_025995355.1",30
"24642","GCF_025995415.1",30
"24643","GCF_025995475.1",30
"24644","GCF_025995535.1",30
"24645","GCF_025995615.1",30
"24646","GCF_025995675.1",30
"24647","GCF_025995735.1",30
"24648","GCF_025995895.1",30
"24649","GCF_025996075.1",30
"24650","GCF_025996315.1",31
"24651","GCF_025996495.1",30
"24652","GCF_025996555.1",30
"24653","GCF_025996615.1",30
"24654","GCF_025996675.1",30
"24655","GCF_025996735.1",30
"24656","GCF_025997695.1",29
"24657","GCF_025997855.1",0
"24658","GCF_025998255.1",15
"24659","GCF_025998315.1",15
"24660","GCF_025998395.1",15
"24661","GCF_025998455.1",10
"24662","GCF_025999515.1",33
"24663","GCF_025999655.1",34
"24664","GCF_025999715.1",35
"24665","GCF_025999915.1",24
"24666","GCF_025999975.1",27
"24667","GCF_026000055.1",8
"24668","GCF_026000375.1",0
"24669","GCF_026000435.1",5
"24670","GCF_026000495.1",6
"24671","GCF_026000835.1",27
"24672","GCF_026000885.1",27
"24673","GCF_026001065.1",33
"24674","GCF_026001125.1",33
"24675","GCF_026001205.1",33
"24676","GCF_026001265.1",9
"24677","GCF_026001825.1",8
"24678","GCF_026001925.1",13
"24679","GCF_026013235.1",9
"24680","GCF_026013275.1",32
"24681","GCF_026013295.1",32
"24682","GCF_026013315.1",31
"24683","GCF_026013645.1",1
"24684","GCF_026013665.1",6
"24685","GCF_026013705.1",0
"24686","GCF_026013745.1",28
"24687","GCF_026013765.1",0
"24688","GCF_026013785.1",1
"24689","GCF_026013845.1",0
"24690","GCF_026013865.1",3
"24691","GCF_026013885.1",17
"24692","GCF_026013905.1",3
"24693","GCF_026013945.1",4
"24694","GCF_026013965.1",0
"24695","GCF_026013985.1",3
"24696","GCF_026014005.1",5
"24697","GCF_026014025.1",8
"24698","GCF_026015945.1",34
"24699","GCF_026015985.1",2
"24700","GCF_026016005.1",30
"24701","GCF_026016025.1",3
"24702","GCF_026016045.1",18
"24703","GCF_026016065.1",16
"24704","GCF_026016085.1",17
"24705","GCF_026016105.1",17
"24706","GCF_026016125.1",17
"24707","GCF_026016145.1",18
"24708","GCF_026016165.1",30
"24709","GCF_026016185.1",30
"24710","GCF_026016265.1",9
"24711","GCF_026016285.1",9
"24712","GCF_026016305.1",8
"24713","GCF_026016325.1",9
"24714","GCF_026016345.1",9
"24715","GCF_026016365.1",9
"24716","GCF_026016385.1",2
"24717","GCF_026016405.1",2
"24718","GCF_026016425.1",2
"24719","GCF_026016445.1",0
"24720","GCF_026016465.1",0
"24721","GCF_026016485.1",10
"24722","GCF_026016505.1",9
"24723","GCF_026016525.1",10
"24724","GCF_026016545.1",0
"24725","GCF_026016565.1",2
"24726","GCF_026016665.1",32
"24727","GCF_026016705.1",8
"24728","GCF_026016725.1",8
"24729","GCF_026016745.1",9
"24730","GCF_026016785.1",29
"24731","GCF_026020075.1",1
"24732","GCF_026020095.1",1
"24733","GCF_026057535.1",2
"24734","GCF_026057715.1",3
"24735","GCF_026057735.1",2
"24736","GCF_026062495.1",4
"24737","GCF_026062515.1",13
"24738","GCF_026069065.1",29
"24739","GCF_026069095.1",30
"24740","GCF_026072635.1",9
"24741","GCF_026072755.1",2
"24742","GCF_026072915.1",0
"24743","GCF_026073035.1",2
"24744","GCF_026073115.1",15
"24745","GCF_026073415.1",13
"24746","GCF_026073435.1",12
"24747","GCF_026073455.1",14
"24748","GCF_026073625.1",13
"24749","GCF_026073735.1",13
"24750","GCF_026073915.1",13
"24751","GCF_026074015.1",4
"24752","GCF_026074235.1",32
"24753","GCF_026075575.1",11
"24754","GCF_026104315.1",13
"24755","GCF_026104335.1",1
"24756","GCF_026104355.1",0
"24757","GCF_026109755.1",25
"24758","GCF_026122595.1",1
"24759","GCF_026122615.1",1
"24760","GCF_026153115.1",0
"24761","GCF_026153295.1",5
"24762","GCF_026153315.1",15
"24763","GCF_026153335.1",2
"24764","GCF_026153355.1",6
"24765","GCF_026153375.1",2
"24766","GCF_026153395.1",0
"24767","GCF_026153435.1",0
"24768","GCF_026153455.1",1
"24769","GCF_026153475.1",18
"24770","GCF_026153495.1",28
"24771","GCF_026153515.1",9
"24772","GCF_026153555.1",32
"24773","GCF_026153595.1",35
"24774","GCF_026153615.1",2
"24775","GCF_026153635.1",4
"24776","GCF_026167525.1",0
"24777","GCF_026167545.1",0
"24778","GCF_026167565.1",12
"24779","GCF_026167585.1",15
"24780","GCF_026167605.1",5
"24781","GCF_026167625.1",33
"24782","GCF_026167665.1",6
"24783","GCF_026167725.1",23
"24784","GCF_026167765.1",23
"24785","GCF_026167785.1",11
"24786","GCF_026167805.1",11
"24787","GCF_026168515.1",0
"24788","GCF_026168555.1",0
"24789","GCF_026170095.1",11
"24790","GCF_026183345.1",11
"24791","GCF_026183365.1",9
"24792","GCF_026183385.1",11
"24793","GCF_026183415.1",0
"24794","GCF_026183455.1",13
"24795","GCF_026184235.1",0
"24796","GCF_026184355.1",0
"24797","GCF_026185275.1",15
"24798","GCF_026194135.2",7
"24799","GCF_026194635.2",11
"24800","GCF_026210435.1",7
"24801","GCF_026210455.1",7
"24802","GCF_026210475.1",12
"24803","GCF_026210495.1",32
"24804","GCF_026210515.1",32
"24805","GCF_026210615.1",1
"24806","GCF_026210635.1",8
"24807","GCF_026222535.1",1
"24808","GCF_026222695.1",0
"24809","GCF_026222715.1",0
"24810","GCF_026224615.1",0
"24811","GCF_026224735.1",0
"24812","GCF_026224755.1",0
"24813","GCF_026239515.1",8
"24814","GCF_026239535.1",8
"24815","GCF_026240615.1",2
"24816","GCF_026240655.1",24
"24817","GCF_026240675.1",8
"24818","GCF_026240695.1",25
"24819","GCF_026240755.1",0
"24820","GCF_026240775.1",32
"24821","GCF_026247685.1",29
"24822","GCF_026247825.1",32
"24823","GCF_026247845.1",32
"24824","GCF_026247865.1",31
"24825","GCF_026247885.1",1
"24826","GCF_026247905.1",31
"24827","GCF_026247925.1",31
"24828","GCF_026247945.1",31
"24829","GCF_026247965.1",28
"24830","GCF_026247985.1",31
"24831","GCF_026248005.1",31
"24832","GCF_026248225.1",31
"24833","GCF_026248385.1",28
"24834","GCF_026248545.1",29
"24835","GCF_026248825.1",0
"24836","GCF_026248845.1",34
"24837","GCF_026248865.1",34
"24838","GCF_026248885.1",33
"24839","GCF_026254485.1",8
"24840","GCF_026261605.1",2
"24841","GCF_026261625.1",8
"24842","GCF_026261685.1",8
"24843","GCF_026261705.1",8
"24844","GCF_026278245.1",0
"24845","GCF_026278265.1",1
"24846","GCF_026278285.1",17
"24847","GCF_026278345.1",0
"24848","GCF_026314255.1",9
"24849","GCF_026314315.1",26
"24850","GCF_026314335.1",15
"24851","GCF_026314355.1",9
"24852","GCF_026314945.1",1
"24853","GCF_026315005.1",6
"24854","GCF_026315025.1",6
"24855","GCF_026315045.1",6
"24856","GCF_026315065.1",2
"24857","GCF_026315085.1",2
"24858","GCF_026315125.1",2
"24859","GCF_026315145.1",2
"24860","GCF_026315165.1",2
"24861","GCF_026315225.1",2
"24862","GCF_026409165.1",15
"24863","GCF_026409185.1",14
"24864","GCF_026409205.1",14
"24865","GCF_026409225.1",1
"24866","GCF_026409245.1",2
"24867","GCF_026409265.1",2
"24868","GCF_026409285.1",2
"24869","GCF_026409305.1",2
"24870","GCF_026409325.1",2
"24871","GCF_026409345.1",2
"24872","GCF_026409365.1",2
"24873","GCF_026409565.1",0
"24874","GCF_026410045.1",17
"24875","GCF_026410065.1",2
"24876","GCF_026410105.1",9
"24877","GCF_026410125.1",9
"24878","GCF_026427355.1",1
"24879","GCF_026427375.1",35
"24880","GCF_026427395.1",1
"24881","GCF_026427415.1",5
"24882","GCF_026427435.1",12
"24883","GCF_026427455.1",11
"24884","GCF_026427475.1",11
"24885","GCF_026427495.1",12
"24886","GCF_026427515.1",10
"24887","GCF_026427535.1",12
"24888","GCF_026427575.1",11
"24889","GCF_026427595.1",0
"24890","GCF_026427615.1",28
"24891","GCF_026427715.1",0
"24892","GCF_026427735.1",3
"24893","GCF_026427755.1",33
"24894","GCF_026427775.1",0
"24895","GCF_026428275.1",19
"24896","GCF_026428295.1",7
"24897","GCF_026428315.1",9
"24898","GCF_026428335.1",9
"24899","GCF_026430575.1",14
"24900","GCF_026435115.1",12
"24901","GCF_026435135.1",11
"24902","GCF_026435155.1",12
"24903","GCF_026435175.1",12
"24904","GCF_026435195.1",11
"24905","GCF_026435215.1",11
"24906","GCF_026435235.1",12
"24907","GCF_026435255.1",11
"24908","GCF_026435275.1",12
"24909","GCF_026435295.1",12
"24910","GCF_026435315.1",12
"24911","GCF_026435335.1",12
"24912","GCF_026435495.1",11
"24913","GCF_026435655.1",11
"24914","GCF_026435835.1",12
"24915","GCF_026506315.1",31
"24916","GCF_026506335.1",30
"24917","GCF_026506355.1",30
"24918","GCF_026506375.1",30
"24919","GCF_026506395.1",30
"24920","GCF_026506415.1",32
"24921","GCF_026526975.1",23
"24922","GCF_026546985.1",22
"24923","GCF_026547005.1",21
"24924","GCF_026547035.1",22
"24925","GCF_026547055.1",22
"24926","GCF_026547075.1",22
"24927","GCF_026547095.1",22
"24928","GCF_026547145.1",22
"24929","GCF_026547185.1",22
"24930","GCF_026559675.1",2
"24931","GCF_026559715.1",9
"24932","GCF_026559735.1",9
"24933","GCF_026559755.1",9
"24934","GCF_026559775.1",9
"24935","GCF_026559795.1",9
"24936","GCF_026571635.1",1
"24937","GCF_026571655.1",1
"24938","GCF_026571675.1",1
"24939","GCF_026571695.1",1
"24940","GCF_026571715.1",1
"24941","GCF_026571755.1",1
"24942","GCF_026571775.1",1
"24943","GCF_026571795.1",1
"24944","GCF_026571815.1",1
"24945","GCF_026571835.1",1
"24946","GCF_026571875.1",1
"24947","GCF_026571895.1",1
"24948","GCF_026571915.1",1
"24949","GCF_026571935.1",1
"24950","GCF_026571955.1",1
"24951","GCF_026571995.1",1
"24952","GCF_026572015.1",1
"24953","GCF_026572035.1",1
"24954","GCF_026572055.1",1
"24955","GCF_026572075.1",1
"24956","GCF_026572095.1",1
"24957","GCF_026572115.1",1
"24958","GCF_026572135.1",1
"24959","GCF_026572155.1",1
"24960","GCF_026572175.1",1
"24961","GCF_026572195.1",1
"24962","GCF_026572215.1",1
"24963","GCF_026572235.1",1
"24964","GCF_026572255.1",1
"24965","GCF_026572275.1",1
"24966","GCF_026572295.1",1
"24967","GCF_026572315.1",1
"24968","GCF_026572335.1",1
"24969","GCF_026572375.1",1
"24970","GCF_026572395.1",1
"24971","GCF_026572415.1",1
"24972","GCF_026572455.1",1
"24973","GCF_026572475.1",1
"24974","GCF_026572515.1",1
"24975","GCF_026572535.1",1
"24976","GCF_026572675.1",1
"24977","GCF_026572795.1",1
"24978","GCF_026572815.1",1
"24979","GCF_026572835.1",1
"24980","GCF_026572855.1",1
"24981","GCF_026572875.1",1
"24982","GCF_026572895.1",1
"24983","GCF_026572915.1",1
"24984","GCF_026625025.1",2
"24985","GCF_026625045.1",1
"24986","GCF_026625065.1",1
"24987","GCF_026625085.1",14
"24988","GCF_026625105.1",9
"24989","GCF_026625125.1",10
"24990","GCF_026625205.1",24
"24991","GCF_026625225.1",24
"24992","GCF_026625245.1",24
"24993","GCF_026625265.1",24
"24994","GCF_026625285.1",23
"24995","GCF_026625305.1",24
"24996","GCF_026625325.1",23
"24997","GCF_026625345.1",24
"24998","GCF_026625365.1",24
"24999","GCF_026625385.1",23
"25000","GCF_026625405.1",23
"25001","GCF_026625445.1",24
"25002","GCF_026625465.1",23
"25003","GCF_026625485.1",22
"25004","GCF_026625505.1",23
"25005","GCF_026625525.1",24
"25006","GCF_026625545.1",23
"25007","GCF_026625905.1",20
"25008","GCF_026625925.1",22
"25009","GCF_026625945.1",9
"25010","GCF_026625965.1",9
"25011","GCF_026625985.1",11
"25012","GCF_026626005.1",7
"25013","GCF_026626025.1",0
"25014","GCF_026626045.1",32
"25015","GCF_026626065.1",33
"25016","GCF_026626085.1",34
"25017","GCF_026626105.1",33
"25018","GCF_026626145.1",33
"25019","GCF_026626165.1",30
"25020","GCF_026626185.1",32
"25021","GCF_026626205.1",32
"25022","GCF_026626225.1",32
"25023","GCF_026626245.1",33
"25024","GCF_026626285.1",32
"25025","GCF_026635925.1",7
"25026","GCF_026636035.1",7
"25027","GCF_026636135.1",19
"25028","GCF_026636195.1",20
"25029","GCF_026636215.1",21
"25030","GCF_026636255.1",2
"25031","GCF_026639055.1",0
"25032","GCF_026639155.1",18
"25033","GCF_026639235.1",12
"25034","GCF_026639315.1",11
"25035","GCF_026642215.1",7
"25036","GCF_026642235.1",3
"25037","GCF_026642255.1",3
"25038","GCF_026642295.1",1
"25039","GCF_026642315.1",1
"25040","GCF_026642375.1",1
"25041","GCF_026642395.1",1
"25042","GCF_026642415.1",1
"25043","GCF_026642435.1",1
"25044","GCF_026642455.1",1
"25045","GCF_026642475.1",1
"25046","GCF_026642495.1",1
"25047","GCF_026642515.1",1
"25048","GCF_026642535.1",1
"25049","GCF_026642555.1",1
"25050","GCF_026642575.1",1
"25051","GCF_026642595.1",1
"25052","GCF_026642615.1",1
"25053","GCF_026642635.1",1
"25054","GCF_026642655.1",1
"25055","GCF_026642795.1",1
"25056","GCF_026642855.1",1
"25057","GCF_026642955.1",1
"25058","GCF_026643035.1",1
"25059","GCF_026643175.1",1
"25060","GCF_026643295.1",1
"25061","GCF_026643355.1",1
"25062","GCF_026643375.1",1
"25063","GCF_026643395.1",1
"25064","GCF_026643415.1",1
"25065","GCF_026643455.1",1
"25066","GCF_026643475.1",1
"25067","GCF_026643495.1",1
"25068","GCF_026643535.1",1
"25069","GCF_026643555.1",1
"25070","GCF_026643575.1",1
"25071","GCF_026643595.1",1
"25072","GCF_026644015.1",1
"25073","GCF_026644375.1",1
"25074","GCF_026644475.1",1
"25075","GCF_026644635.1",1
"25076","GCF_026644785.1",1
"25077","GCF_026647725.1",0
"25078","GCF_026647855.1",0
"25079","GCF_026647995.1",0
"25080","GCF_026648075.1",0
"25081","GCF_026648185.1",0
"25082","GCF_026648235.1",0
"25083","GCF_026648315.1",0
"25084","GCF_026648355.1",0
"25085","GCF_026648415.1",0
"25086","GCF_026650245.1",7
"25087","GCF_026650265.1",0
"25088","GCF_026650285.1",0
"25089","GCF_026650305.1",0
"25090","GCF_026650325.1",0
"25091","GCF_026650345.1",0
"25092","GCF_026650365.1",0
"25093","GCF_026650385.1",0
"25094","GCF_026650405.1",0
"25095","GCF_026650425.1",0
"25096","GCF_026650445.1",0
"25097","GCF_026650465.1",0
"25098","GCF_026650485.1",0
"25099","GCF_026650525.1",0
"25100","GCF_026650545.1",0
"25101","GCF_026650565.1",0
"25102","GCF_026650585.1",0
"25103","GCF_026650605.1",0
"25104","GCF_026650625.1",0
"25105","GCF_026650645.1",0
"25106","GCF_026650665.1",0
"25107","GCF_026650685.1",0
"25108","GCF_026650705.1",0
"25109","GCF_026650725.1",0
"25110","GCF_026650745.1",0
"25111","GCF_026650765.1",0
"25112","GCF_026650785.1",0
"25113","GCF_026650805.1",0
"25114","GCF_026650825.1",0
"25115","GCF_026650845.1",0
"25116","GCF_026650865.1",6
"25117","GCF_026650885.1",9
"25118","GCF_026650945.1",1
"25119","GCF_026650985.1",1
"25120","GCF_026651005.1",1
"25121","GCF_026651025.1",1
"25122","GCF_026651085.1",29
"25123","GCF_026651105.1",30
"25124","GCF_026651145.1",29
"25125","GCF_026651165.1",30
"25126","GCF_026651185.1",29
"25127","GCF_026651205.1",31
"25128","GCF_026651225.1",29
"25129","GCF_026651245.1",32
"25130","GCF_026651265.1",32
"25131","GCF_026651285.1",32
"25132","GCF_026651345.1",6
"25133","GCF_026651365.1",7
"25134","GCF_026651385.1",5
"25135","GCF_026651425.1",11
"25136","GCF_026651445.1",5
"25137","GCF_026651465.1",5
"25138","GCF_026651485.1",4
"25139","GCF_026651505.1",5
"25140","GCF_026651525.1",6
"25141","GCF_026651545.1",5
"25142","GCF_026651585.1",5
"25143","GCF_026651625.1",7
"25144","GCF_026651645.1",6
